train_loss,epoch,step,val_loss
0.04806441970831348,151,303,
0.05236388822277577,152,304,
0.055623525961236604,152,305,
0.05349483944704101,153,306,
0.051097398177435395,153,307,
0.05292962556536057,154,308,
0.05452701679117092,154,309,
0.052532705760573756,155,310,
0.05620701162281654,155,311,
0.05269679053988504,156,312,
0.05501026723397306,156,313,
0.05383606897264692,157,314,
0.05025493144284606,157,315,
0.0525527736668931,158,316,
0.05407946667247843,158,317,
0.05256900476253813,159,318,
0.056000976378328425,159,319,
0.053366892612326265,160,320,
0.05156955337905677,160,321,
0.052067289760118145,161,322,
0.05773198110160046,161,323,
0.05252001491602737,162,324,
0.05463046962795845,162,325,
0.05409698841297057,163,326,
0.04770534577736211,163,327,
0.0522628495123331,164,328,
0.055424858540767195,164,329,
0.051972110654056505,165,330,
0.05742520214366132,165,331,
0.053738906698316616,166,332,
0.05001956380231776,166,333,
0.05115423592386113,167,334,
0.05971936484180856,167,335,
0.053220907132947755,168,336,
0.052368459560182115,168,337,
0.052051061637987034,169,338,
0.05615539432884141,169,339,
0.052956079611506585,170,340,
0.0524820081519602,170,341,
0.05243373513591936,171,342,
0.05412241430224037,171,343,
0.05160764075009045,172,344,
0.05703033803791155,172,345,
0.051795179067591686,173,346,
0.056813695679597966,173,347,
0.051790284131752476,174,348,
0.05574468632888201,174,349,
0.05327287340022097,175,350,
0.051562126705745594,175,351,
0.053197558068053395,176,352,
0.051203982153335555,176,353,
0.051550996392720906,177,354,
0.058640021969781284,177,355,
0.05188862710528275,178,356,
0.05590085315348412,178,357,
0.053291422843579885,179,358,
0.05026422802630746,179,359,
0.053816718830635484,180,360,
0.04738410872833087,180,361,
0.05335423961066511,181,362,
0.048897148370517486,181,363,
0.05163647016197735,182,364,
0.05743814135750616,182,365,
0.05123837194192359,183,366,
0.057970913534669676,183,367,
0.05359222671182009,184,368,
0.04863559832359038,184,369,
0.05362944393049068,185,370,
0.04847896782089392,185,371,
0.052851836225910165,186,372,
0.05075507947592774,186,373,
0.05288157339596835,187,374,
0.050419518444488394,187,375,
0.05200728407078436,188,376,
0.05430479372762098,188,377,
0.05162072854460772,189,378,
0.054995677822580524,189,379,
0.051428599127620475,190,380,
0.05595167216260118,190,381,
0.053922236509588294,191,382,
0.04614287578753249,191,383,
0.0513792857093365,192,384,
0.05606544531824246,192,385,
0.0514321445419782,193,386,
0.05521673386930189,193,387,
0.050931893003994935,194,388,
0.05728596167399084,194,389,
0.05109324306812236,195,390,
0.05604473069110171,195,391,
0.05313598888225472,196,392,
0.04845146332903165,196,393,
0.05322820736794631,197,394,
0.04795351459552677,197,395,
0.05115900248497655,198,396,
0.05593155677584752,198,397,
0.05315565761092285,199,398,
0.048690243100611125,199,399,
0.05183089343493581,200,400,
0.05305890551185263,200,401,
0.051974347445361495,201,402,
0.05262703122766887,201,403,
0.05087739573163902,202,404,
0.05781426649841807,202,405,
0.05248077722795606,203,406,
0.05083148386397637,203,407,
0.05124734673019862,204,408,
0.05548553650327678,204,409,
0.051772232082610496,205,410,
0.05380696529687196,205,411,
0.05100141213041316,206,412,
0.05624720285779764,206,413,
0.052684962097967546,207,414,
0.050674145849943626,207,415,
0.05154438343282694,208,416,
0.05442499421397296,208,417,
0.05288909328807871,209,418,
0.048801188762366374,209,419,
0.053246274420811916,210,420,
0.047085909195373046,210,421,
0.05161604575840336,211,422,
0.05380047798193825,211,423,
0.05096028073258831,212,424,
0.05602602178794251,212,425,
0.05225074663897787,213,426,
0.05055850272600841,213,427,
0.0519038023663956,214,428,
0.052486728902029545,214,429,
0.050648367314620635,215,430,
0.05746323626828401,215,431,
0.05091361835045657,216,432,
0.056048669196118256,216,433,
0.05311601114280631,217,434,
0.04657399138030769,217,435,
0.05127871997297693,218,436,
0.05393538806369867,218,437,
0.052030631720447286,219,438,
0.050617363123476804,219,439,
0.05002036935048474,220,440,
0.05882210002717157,220,441,
0.05127776452120999,221,442,
0.05338202256379845,221,443,
0.05161940331174953,222,444,
0.052232692720514236,222,445,
0.05257568610704292,223,446,
0.04794796015702277,223,447,
0.05249658827444783,224,448,
0.04834624029996571,224,449,
0.05173003350369498,225,450,
0.05105126629923003,225,451,
0.051752117296021964,226,452,
0.05127617958005704,226,453,
0.050550281860136416,227,454,
0.055818082809854445,227,455,
0.05124806493035587,228,456,
0.05305729554039343,228,457,
0.05181453508988576,229,458,
0.0503293361864837,229,459,
0.05112330064672413,230,460,
0.05429176218296937,230,461,
0.05063492129492277,231,462,
0.05564258199766809,231,463,
0.05201497488687576,232,464,
0.051035730107280915,232,465,
0.0522269954298968,233,466,
0.049642423187979554,233,467,
0.05134236373790745,234,468,
0.05244712572278366,234,469,
0.052649364389849365,235,470,
0.04772815669462074,235,471,
0.051628366064751886,236,472,
0.0518037527953534,236,473,
0.053396147925215846,237,474,
0.04533405461728159,237,475,
0.05180568255661199,238,476,
0.050620877025610043,238,477,
0.05152494713184095,239,478,
0.05152984435279645,239,479,
0.05052564942814101,240,480,
0.05493684563018574,240,481,
0.051207105750817064,241,482,
0.05218487257333492,241,483,
0.050355448749086214,242,484,
0.055851332614296124,242,485,
0.05360728324323301,243,486,
0.042880660288637386,243,487,
0.05196559272468576,244,488,
0.04855718604934716,244,489,
0.05104603544725103,245,490,
0.05206445407643263,245,491,
0.0505583250593137,246,492,
0.0541618891864399,246,493,
0.052614773518578704,247,494,
0.04612010643844704,247,495,
0.05043469277797236,248,496,
0.05510119183999691,248,497,
0.05142149748694946,249,498,
0.04830442924704788,249,499,
0.049472308258717165,250,500,
0.055914505982500876,250,501,
0.05052227847313434,251,502,
0.04871025334469256,251,503,
0.04946199163531901,252,504,
0.05003454035645979,252,505,
0.0485071270807942,253,506,
0.05281128602461519,253,507,
0.04910863959412356,254,508,
0.048510540775393005,254,509,
0.04870604301913599,255,510,
0.048490725900770554,255,511,
0.04885735376356963,256,512,
0.046801451323153845,256,513,
0.04963724594303141,257,514,
0.04236320919833524,257,515,
0.047947990692998016,258,516,
0.047982143071004,258,517,
0.04701139191796805,259,518,
0.05211167000259825,259,519,
0.05004400943184775,260,520,
0.03974504199850683,260,521,
0.05040784195758709,261,522,
0.03821757679195546,261,523,
0.04715451833204895,262,524,
0.051008972951914026,262,525,
0.047678470187399326,263,526,
0.05033861670846283,263,527,
0.04749803223154549,264,528,
0.04918951593879473,264,529,
0.048716384794510514,265,530,
0.04442234893501457,265,531,
0.047289570914894725,266,532,
0.04997968553321137,266,533,
0.04723976272439877,267,534,
0.048950515747930474,267,535,
0.046398784161910775,268,536,
0.05278434126379562,268,537,
0.04990076379786222,269,538,
0.03966971598121136,269,539,
0.048672050805903734,270,540,
0.04310391720198476,270,541,
0.04595052943600202,271,542,
0.055383346980674666,271,543,
0.047833515631809036,272,544,
0.04688164074439522,272,545,
0.04760496921743059,273,546,
0.048236375254343045,273,547,
0.046695396959214854,274,548,
0.05132530242855803,274,549,
0.04613596674290268,275,550,
0.052192796204131586,275,551,
0.04795672856074047,276,552,
0.0473747251739521,276,553,
0.046495808274689104,277,554,
0.05111278729638496,277,555,
0.0466814498740559,278,556,
0.051106310029152016,278,557,
0.04774507453922854,279,558,
0.046058260521774204,279,559,
0.04703844075511252,280,560,
0.048463441304277564,280,561,
0.04751089060608876,281,562,
0.04670573302007373,281,563,
0.048004495573919136,282,564,
0.04444807792021012,282,565,
0.0474756581150692,283,566,
0.04686158375003267,283,567,
0.048620031092725766,284,568,
0.04173630174240712,284,569,
0.048280342476282274,285,570,
0.04428341946848652,285,571,
0.04833435292616129,286,572,
0.04345035668775459,286,573,
0.04622132981692066,287,574,
0.05199225591102629,287,575,
0.04712857094618985,288,576,
0.04742900820272268,288,577,
0.0472366015781672,289,578,
0.047322724190134384,289,579,
0.04751833467613104,290,580,
0.045752054849470716,290,581,
0.046691189410054124,291,582,
0.04906564755893785,291,583,
0.046368717810879485,292,584,
0.05017806395564727,292,585,
0.04737468219131965,293,586,
0.04554792847171845,293,587,
0.046985955286129234,294,588,
0.047111228389966495,294,589,
0.048495343220113805,295,590,
0.04134343671946736,295,591,
0.04773213487340993,296,592,
0.04384883310292515,296,593,
0.04751114945807464,297,594,
0.04449990119681204,297,595,
0.04809736223869068,298,596,
0.042092296635722545,298,597,
0.0483246566680317,299,598,
0.041152146250776046,299,599,
0.04785948930775608,300,600,
0.04321292505709448,300,601,
0.045430031732472884,301,602,
0.05304364988670937,301,603,
0.04860914649363208,302,604,
0.04085005560296317,302,605,
0.04758446140018813,303,606,
0.04361105973235805,303,607,
0.0478110173331534,304,608,
0.04406733698966551,304,609,
0.04676598279561781,305,610,
0.04756969471061246,305,611,
0.045736153490626194,306,612,
0.052477773016500195,306,613,
0.04799956903359898,307,614,
0.04294371618533557,307,615,
0.04622895854431261,308,616,
0.0500448893072275,308,617,
0.047448844151858405,309,618,
0.043937666707850175,309,619,
0.046891178396226994,310,620,
0.046742496608570744,310,621,
0.04762367685334232,311,622,
0.04300079675169006,311,623,
0.04748050554302892,312,624,
0.04458879977707348,312,625,
0.04654805701339772,313,626,
0.04856320205466454,313,627,
0.047492867830269084,314,628,
0.043729901700424935,314,629,
0.04811601032497046,315,630,
0.04110621958662023,315,631,
0.04658967859438747,316,632,
0.047923105166393226,316,633,
0.04747549593528754,317,634,
0.043332861268018996,317,635,
0.047551011912795746,318,636,
0.044103415524957335,318,637,
0.045511049137678825,319,638,
0.051033757119771705,319,639,
0.04672938470033132,320,640,
0.046227433798301534,320,641,
0.04543622887004176,321,642,
0.051008254231132595,321,643,
0.04712182122908514,322,644,
0.04454060131994241,322,645,
0.04665985490502653,323,646,
0.04672521657978545,323,647,
0.04681719366331604,324,648,
0.0457144854932409,324,649,
0.04660924522827522,325,650,
0.04677623714753979,325,651,
0.04690578370601202,326,652,
0.04647454184702838,326,653,
0.047210273482247773,327,654,
0.04485075624484155,327,655,
0.04664752424919729,328,656,
0.046933373039959106,328,657,
0.04718993848540106,329,658,
0.04415912835508486,329,659,
0.04506362279985478,330,660,
0.053230304466471985,330,661,
0.0468196851377805,331,662,
0.04578086445676002,331,663,
0.04601621839288227,332,664,
0.04872378322417215,332,665,
0.045071298011981106,333,666,
0.05189376011510103,333,667,
0.047500985892645634,334,668,
0.04194337481333125,334,669,
0.04487203205481467,335,670,
0.05261771616436873,335,671,
0.04715079377549424,336,672,
0.042692167861391773,336,673,
0.04751661597445822,337,674,
0.04189842922455224,337,675,
0.045259334275804995,338,676,
0.05045890907745445,338,677,
0.04649785033629163,339,678,
0.04554760162472661,339,679,
0.047141091155497465,340,680,
0.04319777412575132,340,681,
0.046870491529039555,341,682,
0.044607858809011705,341,683,
0.04441638025800582,342,684,
0.053190340816523816,342,685,
0.04654485262430486,343,686,
0.04650184903513769,343,687,
0.04566683046154802,344,688,
0.048875541176387816,344,689,
0.046034363650839724,345,690,
0.04827149741053567,345,691,
0.04798037255533056,346,692,
0.03947678506745998,346,693,
0.04570634368403292,347,694,
0.048980448766469495,347,695,
0.04715245825526863,348,696,
0.04191978563500769,348,697,
0.04662082170059942,349,698,
0.04522790278001518,349,699,
0.04632718587489723,350,700,
0.0459424660386048,350,701,
0.04571950524279175,351,702,
0.047824381832990245,351,703,
0.04693181143779847,352,704,
0.043998789206036566,352,705,
0.0464992090457436,353,706,
0.044309723729556584,353,707,
0.04699178820222453,354,708,
0.042692985941329246,354,709,
0.045958553672456555,355,710,
0.046665480417086076,355,711,
0.04611073313305115,356,712,
0.04565074648646248,356,713,
0.04583798984102042,357,714,
0.04615059389987112,357,715,
0.04658999684497025,358,716,
0.0447440265481561,358,717,
0.047061447201578094,359,718,
0.0419398891954668,359,719,
0.04549968255570656,360,720,
0.04946364430372502,360,721,
0.04644630976277617,361,722,
0.04439390100121904,361,723,
0.04525869024172131,362,724,
0.049316850511733776,362,725,
0.04559924002477471,363,726,
0.04959471627338062,363,727,
0.04514843652990141,364,728,
0.049343469447945404,364,729,
0.04623471677354444,365,730,
0.04575917504167445,365,731,
0.04771215273547068,366,732,
0.0402317571743177,366,733,
0.04559618446570053,367,734,
0.04788912561369577,367,735,
0.04524659582767867,368,736,
0.05079661318467125,368,737,
0.04627397051650048,369,738,
0.04623383198726491,369,739,
0.0450539040413955,370,740,
0.050218817324236414,370,741,
0.046904251989456594,371,742,
0.043553579231120534,371,743,
0.04591372603253673,372,744,
0.04531394189156417,372,745,
0.04586681996166912,373,746,
0.047795964201818225,373,747,
0.04404739191594986,374,748,
0.0516261578679972,374,749,
0.04594265727624011,375,750,
0.04586894165506873,375,751,
0.047014205787753845,376,752,
0.041819347239613495,376,753,
0.04566144731659345,377,754,
0.047005419228687575,377,755,
0.0452952907535237,378,756,
0.04747495027386097,378,757,
0.04652598100141145,379,758,
0.04541147935454105,379,759,
0.04563500786357334,380,760,
0.04653081945504254,380,761,
0.04588052613966307,381,762,
0.04509241658880038,381,763,
0.0458009766791109,382,764,
0.04504166630965487,382,765,
0.04626499980039573,383,766,
0.044133938336287704,383,767,
0.0448194861436172,384,768,
0.04964397874589002,384,769,
0.04666780367510227,385,770,
0.04122354065745482,385,771,
0.045659407551869015,386,772,
0.04531609600144982,386,773,
0.04486326361091816,387,774,
0.04715900482038151,387,775,
0.04506982766327958,388,776,
0.04599541558007691,388,777,
0.04464356895853067,389,778,
0.04785336611955201,389,779,
0.04613982750335739,390,780,
0.04226471759666264,390,781,
0.0465597331710769,391,782,
0.04001630946724472,391,783,
0.04388316361789604,392,784,
0.052683613833335946,392,785,
0.04617822506531286,393,786,
0.04155375723850426,393,787,
0.04573553934371062,394,788,
0.044274197037095155,394,789,
0.04609954584719972,395,790,
0.04129573040545261,395,791,
0.045183458180999655,396,792,
0.04644060974792544,396,793,
0.0443381657189964,397,794,
0.04872576269976462,397,795,
0.046708952304647715,398,796,
0.04202348654007287,398,797,
0.044550796086915964,399,798,
0.04870889143447016,399,799,
,399,800,0.04525097832083702
